dropifi,What is Dropifi?  It’s an Engaging Online Contact Form   with a Simple CRM backend  for Small Businesses       .com   PROBLEM STATEMENT  Long contact forms deny  businesses valuable feedback  Traditional mailboxes aren’t  designed for customer support  Existing Systems are bloated  and too expensive for small  businesses       .com   Dropifi’s 1-min to setup contact form and simple to use CRM is  helping over 5k small businesses   to offer:  Easy Customer Support  Generate and Manage Leads  Gain Business Insights       ,0.05,neg,test
easyten,"easy  ten     |       |  Dmitry Zaruta  easy  ten  Play your way to foreign languages  easy  ten     |       |  Dmitry Zaruta  Last 12 months  7M$1.  IN SALES  easy  ten     |       |  Dmitry Zaruta  #1 Grossing   Education    AppStore Russia  #1 Grossing   Education   AppStore Brazil  Year 2015  #3   iOS GROSSING   Best New App  AppStore Russia  January 2015  Buzzworthy  AppStore Russia  February 2015  easy  ten     |       |  Dmitry Zaruta  140 countries, 7 languages  easy  ten     |       |  Dmitry Zaruta  Our competitors teach  easy  ten     |       |  Dmitry Zaruta  We entertain  easy  ten     |       |  Dmitry Zaruta  Revenue distribution  70% Recurrent  payments  First-time  payments  30%  easy  ten     |       |  Dmitry Zaruta  easy  ten     |       |  Dmitry Zaruta  6B$1Mobile learning is huge  MARKET SIZE  easy  ten     |       |  Dmitry Zaruta  Come join us  Dmitry Zaruta     ",0.125,neg,test
eino,"The first-of-its-kind prediction platform that  Forecasts Demand and  Optimizes Resources      Exponential Internet  Traffic Growth  26% CAGR  2017 – 2022  M o n t h  E x a b y t e s   p e r    500  400  300  200  100  0  2017  2018  2019  2020  2021  2022     Continuous  Network Upgrades  Demand  Forecasts  $350  BILLION ANNUALLY  Growth  Scenarios    Guesswork in  Demand Forecasting  $65 billion   Or 20% Annual waste in  network upgrades (PwC)    Patented Technology  Action with tailored  strategy  Forecast with highest  accuracy  Simulate “what-if”  scenarios    Optimal Deployment of  Network Capacity  $4 Billion  10-year benefits for a large-scale  operator: AT&T and Verizon    Traction  Proofs of Concept  20 customers in our sales pipeline    Horizontal Market Opportunity  Engineering and business intelligence  teams across industries   E-Commerce  Ride-hailing/   Autonomous Vehicles  Electric Utility  Use  Cases  • Supply chain   planning  • Fleet size and location       adjustment based on  number of ride requests  • Capital planning based   on demand forecasts     Core Team  Deep market  knowledge in  telecom, startup,  and software  Advisors  Payman Samadi  Founder, CEO  Vladimir Eremin  Carolyn Quirk  Data Scientist  Information Architect  Mike Bell Sales Advisor  Robert Novo Technical Advisor  Pete Soderling Strategy Advisor    Prediction-as-a-Service   Payman Samadi CEO and Founder     ",0.15,neg,test
elwafeyat,"“   is the (cid:31)rst online  platform for obituaries, memorials   and condolences  ”  Announcing the death of a close family member is  physically difficult, emotionally painful and socially  awkward.  The process is inconvenient for both the family  and their network of friends.  PROBLEM  Family  Friends  It’s culturally very important for  families to honour their loved  ones and instantly get the news  out,  families either have to post in  newspapers or they rely on infor- mal tools.  Newspaper annunce- ments are extremely expensive,  inconvenient, and no longer have  the expected wide reach.  While  social media and other informal  tools lack value and don’t neces- sarily reach the right people.  Friends have to get informed on  time and attend the funeral. They  do not have the right tools to send  condolences and support the  family during their hardship. They  can post in the newspapers, send  telegrams or use informal tools.  Newspaper condolences are  extremely expensive and do not  reach everyone. Telegrams are  inconvenient and informal tools  are irrelevant.   - We decided to start with the Middle East as an entry point and then scale globally. It’s a very under utilised  region with untapped opportunities.   - Arabs publish obituaries and condolences in hard copy newspapers because it’s the only available platform.  - Our market is composed of those who post obituaries (creators) and people who want to know who passed  away to send condolences (subscribers)  - Taking Egypt as an example, 0.5m people die every year. Because newspapers are costly and don’t have a wide  reach ( less than 4% penetration), only 4.7k obituaries are posted annually (1% of deaths). The average price of  the post is as high as $1.5k. Our model allows us to acquire a bigger share of  the already big market due to  a(cid:30)ordably and convenience by targeting a wider social classes.  - As for subscribers we are targeting the wider Arabic speaking population who want to stay up to date and  send condolences. This market is as big as 300m out of which more than 45% are internet users and could be  potential customers.  - The market is similar not only in other Arab countries but in African and Central Asian, so the model could be  replicated and tailored for such markets  The services we o(cid:30)er are divided  into three main pillars  Announcing the death  and honoring the person:   -  Online obituaries  - Email obituaries  - App announcements - SMS shots   By integrating our service with  social networks we easily map out  people’s social connections to  automatically notify them when a  match is made.  Sending Condolences:   Process Facilitation:  People can pay their respects  through innovative:  - Online condolences  - Personalised letters, flowers, and  packages - Online initiatives to raise money  for a charitable cause in the name  of the deceased.  We offer a directory of offline  service providers and a guide to  the steps that need to be taken  when someone passes away. - Mosques - Churches - Publications and florists - Funeral services providers  Customer Acquisition  Co-Founder, Strategy Advisor  Co-Founder, Digital Marketing   Advisor  Technical Advisor  “  We aim to become the number one go-to  place for all all post-death interactions in  structured and build architectured networks to  to keep everyone always connected during our  hardest times.  We want to allow people to have everlasting  memories of their loved ones to honour the  people we care about, and maintain our im- portant customs and traditions in the modern  age we live in.  ”  Get in touch    ",0.1,neg,test
encore,"Turning online noise into actionable marketing & PR insights with AI    //      //    Tina Anthony  Director of Digital Strategy    //    1  There’s an explosion of  customers talking about  brands online    //    2  Current tools are   overwhelming &  not actionable    //    Turning online noise into actionable marketing & PR insights with AI    //      //    3x  Social Reach  “I love receiving the insights in real-time.  Encore has been a huge help to our team.”  Tina Anthony  Director of Digital Strategy    //    “I’ve been looking for something  like [Encore] for the last 13 years.  This is the holy grail.” Bob Jacobs  Head of Communications at NASA    //    $21,000 4x  Monthly Recurring Revenue  Pipeline Size    encorealert  James Li CEOFelipe Lopes CTOTammy Cho CPO",0.94,neg,test
equitysim,"  Justin Adam Ling  Using Simulation to change   the way people are hired    How it works  users are looking   for jobs    How it works  users are looking   for jobs  showcase skills through our   simulation assessment    How it works  users are looking   for jobs  showcase skills through our   simulation assessment  the top performers are  matched with employers    Why rely on Resumés & Interviews?    Financial Markets Industry  Struggling to ﬁnd talent    “We no longer have  to go to college  campuses to recruit  talent.”    Market Traction   Monetized 4  months ago  $430K ARR  Candidates  300+ Placed    We understand the candidate  BEFORE employers hire them 100,000’s Data Points per candidate       $500 BN  recruiting industry    An Equitable Future, where ALL Jobs   are Hired via Simulation      Justin Adam Ling  Using Simulation to change   the way people are hired  ",6.2,pos,test
eshares,"Series A Investor Deck  What is eShares?  eShares is capturing the next generation of IPOs  And their shareholders’ brokerage accounts.   Transfer Agents  Brokerages  Exchanges  Public   Company  Services  IPO  Private   Company  Services  We are an SEC registered Transfer Agent  The ﬁrst one focused on private companies. For now.  We issue electronic shares, options, debt, and derivatives  And track ownership, restrictions, and shareholder information.  We automate their approval and compliance  Including new issues, transfers, and settlement.  Seller  BuyerAnd track the shareholder registry  And the shareholders portfolios.  Cap Tables  Portfolios  How do you make money?  We charge $20 per transaction  Including issuance, transfers, and option exercises via ACH.  We chose a transaction pricing  model because:  1  2  3  Increasing transaction volumes  (like option exercises)  increases revenue  Companies are willing to pay  more on a transaction fee  model than subscription  The pricing model stays  consistent when we take  companies public  And everything else is free.  These features drive companies to issue shares on our platform.  Cap Table and Option Administration  Tax and Accounting  Reporting and Analysis  Analytics and Modeling  Then we bundle add-on services such as 409A And payment services for funding accounts and distributing payments.  Service409A Compliance-as-a-Service$159/monthFAS123R (Stock Option Expense Accounting)$500/yearSPV Formation and Administration (Special Purpose Vehicles)$25,000/fundDividend, Interest, and Revenue Distributions2%/transfer (max $20)FAS 157, Taxes, Accounting, and other investor servicesTBDHow are you doing?  We are growing revenue 40% month/month  With bigger and better companies.  New companies  New paying companies  Transaction revenue  Subscription revenue  94  114  $71,532  $50,523  All ﬁgures by month  $36,523  $27,181  $17,362  $820  $3,576  $6,691  i  s e n a p m o C  e u n e v e R  JanFebMarAprMayJunJulAug9488779483114105100*817314754634760*$820$2,940$5,419$12,628$20,409$26,776$38,426$60,000*$0$636$1,272$4,734$6,672$9,747$12,103$15,000*Cohorts continue to contribute over time  Individual customer revenue is volatile but at smoothens at scale.  Monthly(revenue(showing(contribu3on(by(cohort(  (each(cohort(is(a(colored(band)(  $60,000#  $50,000#  $40,000#  $30,000#  $20,000#  $10,000#  Aug.14#  Jul.14#  Jun.14#  May.14#  Apr.14#  Mar.14#  Feb.14#  Jan.14#  $0# Jan.14#  Feb.14#  Mar.14#  Apr.14#  May.14#  Jun.14#  Jul.14#  Our customers love us  Check out our Twitter stream.  Like Cap Table, Portfolio Management, Analytics, and Sharing.  I mean, they *really* love us Ask us for these and many more references.  And they are getting larger and larger  Our sweet spot is Series A through D  And getting traction with the law ﬁrms  These ﬁrms recommend us with more coming.  Buddy Arnheim  Todd Carpenter  Rick Kline  Jason Schneiderman  Yokum Taku  Charlotte Fu  Peter Werner  Matt Bartus  Mike Irvine  Peter Buckland  Curtis Mo  Anne Casey-Aspin  Glenn Luinenburg  John Frohnmayer  Our product is beating Solium head-to-head  Their product is weak and their customers hate them.  We are winning for four reasons:   1  2  3  4  Our product is superior  (screenshot) and implicitly viral.  They are abandoning CapMx  for Shareworks which is not  ready for private companies  The customer service is  horrible. Their customers hate  them.  CapMX pricing is ridiculous. It  costs $3K for a company to  access its own cap table.  Perkins Coie chose eShares after an in-depth evaluation  We will start onboarding 500 Perkins Coie companies in October.   We are lean and mean  And got a lot done in a short time and not much money  In one year and $1.2M, we built….  Best cap table management product in the market  $70K/month and growing 40% per month  360+ paying companies and adding 60+/month  2,500+ portfolios holding $300M+ in private stock  Zero sales people (we want to change this)  We are a small product focused team We expect to grow distribution and sales in our next round.  Henry Ward, CEO  Founder at Secondsight, VP Operations at Reddwerks,   Director at BetweenMarkets, Presales at Trilogy, Presales at Callidus,  BGS at University of Michigan, MSC at EDHEC  Operations  Engineering  Design  Joshua Merrill  Founder at TapCanvas,  Founder at MogoTix,  BS at CMU  Theo Miller  5 years of freelance  B2B web-app design  Michael Wu, MBA, JD  Corporate attorney at  Cooley, MBA and JD at  Northwestern  Zibbie Nwokah, CEP  Account Executive at  Solium, SVB Analytics,  Econ at Purdue  Jina Kim, MBA  Analyst at Coventry,  Associate at Lehman, BA  at CMU, MBA at NYU  Kristina Nguyen  Marketing Intern at  TradeSync, Econ at UC  Davis  Gregg Kang  CTO of Zecco  (TradeKing), JP Morgan,  Goldman Sachs  Eric Hurkman  Software Lead at  DrChrono, VP at Medi  Jared Hobbs  Engineering at Qforma, CS  at Univ. of New Mexico  Kyle Hanson  Engineer at StudyCloud,  BS at St. Olaf  Raising $6-$8M Series A to converge private market  And establish the base camp to take companies public.   Transfer Agents  Brokerages  Exchanges  Public   Company  Services  IPO  Private   Company  Services  Thanks!    @esharesinc  Appendix  We expect to reach $800K/month in 18 months  Modelled on a $6M Series A  The eShares Ownership Map  Edges are investments.  Nodes are funds and companies.  What is a Transfer Agent (TA)?  “Transfer agents record changes of ownership, maintain the issuer's security holder   records, cancel and issue certiﬁcates, and distribute dividends. Because transfer  agents stand between issuing companies and security holders, eﬃcient transfer  agent operations are critical to the successful completion of secondary trades.”  Risk Factors  This is what can derail our plan.  1  2  Transaction revenue does not continue as forecasted We are unable to drive volume through option exercises  There is a systemic market downturn in tech Our customers are highly sensitive to the current tech bull market  3 We are unable to win the major law ﬁrms  They choose to stay with Solium and migrate to Shareworks  4 We have a security breach  And lose conﬁdence of our customers and the market as a whole  The top 3 TAs combined market cap is $15B  It is a large and overlooked market.  $2 billion   (est)  $7.2 billion  $5.1 billion  This is the food chain we need to climb  There are other competitors but these are the ones that matter.  Ticker  ASX:CPU  Revenue  Market Cap  $2.0B  $7.2B  NYSE:BR  $2.4B  $5.1B  Private Equity  $600M**  $2B**  TSE:SUM  $70M  $370M  Venture  -  -  ** Estimate  Case Study - Simple Energy Press  Venture backed (Series B) company and uses eShares to  issue equity (66), warrants (10), and option grants (57). Expect to earn $3K - $4K per year from Simple Energy  Origin:  Proﬁle:  Future:  Cumulative $ Value  $1,500  $1,125  $750  $375  $0  Feb  March  April  May  June  Origin:  Proﬁle:  Future:  Details:  Case Study - La Cortez Holdings  Law ﬁrm referral (Cooley)  Public energy company that deregistered and switched  from their public transfer agent to eShares Forecast $2,400 per year  La Cortez Energy delisted as a public company and has  been very unhappy with their Transfer Agent - Continental  Stock Transfer & Trust.  Cooley referred them to us and we  are their new transfer agent.  Case Study - Blue Bottle Coffee  409A Partner  Venture backed (Series B) company and uses eShares to  issue equity (99), and option grants (38). Expect to earn $5K - $6K per year from Blue Bottle  Origin:  Proﬁle:  Future:  Cumulative $ Value  $2,000  $1,500  $1,000  $500  $0  Feb  March  April  May  June  Case Study - Black Oaks Wind Farm  Origin:  Proﬁle:  Future:  Details:  Organic search  $30M windfarm project in upstate NYC issuing equity,  bonds, and distributing payments thru eShares. Expected $30K-$50K/year  Black Oak is raising equity capital from 300-500 equity  investors and 1,000-2,000 debt investors. We are issuing  the securities and handling all the dividend and interest  payments to the investors.  Origin:  Proﬁle:  Future:  Details:  Case Study - Crowdfunder Investor Referral  Crowdfunder platform using eShares to create and  manage SPV and member interests Expected $500K/year  We are creating and issuing crowd funding SPVs and  membership interests.  We charge $25K/fund to manage  the fund.  This includes collecting the monies via ACH and  managing the membership interests until liquidation.  Our next milestone is to own the cap table market  In the next 24 months with Series A support we plan to…  Capture 10K corporations  Eliminate the competition (i.e. CapMX, CorporateFocus)  Manage 100,000 shareholder portfolios  Be the standard provider of corporate valuation data  Build out the incorporation channel partners  Start mapping the funds and LP networks  This is the network we are mapping  Individual  Individual  Corporation  Individual  Individual  Fund  Individual  Fund  Individual  Fund  Fund  Fund  Fund  Individual  Fund  Trust  Corporation  Individual  Trust  Trust  Trust  Fund  Corporation  Trust  Corporation  Trust  Trust  Ownership network  Automation  Vertical services  Rents and tolls  Virality  Why eShares?  We want to consolidate valuation services   For example, 409A share price valuations  Companies purchase a 409A valuation for $3K to  determine share price (common and preferred).  Fair Market Value  $ 1,020,443  $ 2,020,058  $ 323,058  $ 93,358  $ 65,000  And share the data with interested parties  Funds have to value the company’s preferred shares.  Funds pay $500/company to value the shares in the  portfolio.  It is exactly the same valuation as the 409A.  One set of data. Multiple customers.   Value the company once and sells “views” into the data.  Offer the same valuation service at 80% discount and   earn more revenue than any ﬁrm today.  $100 per fund  SFAS157 fair market value   Preferred price  $500  409A fair market value   Common price  Corporation  $500 + $100 x 20 =    $2,500  Fund #1   Fund #2  Fund #20  ",627.8,pos,test
ethic,"Bringing sustainable investing mainstream.  $2.5  Trillion  … passively invested in the ‘the market’.  An investment in ‘the market’ is an investment in…  Chevron  Philip Morris  Smith & Wesson  Source: Bloomberg, Forbes, The Wall Street Journal  4.8% annual   outperformance  Eccles, Ioannou, and Serafeim; Harvard Business School  N o t e : Source: Eccles, Ioannou, Serafeim (2013), The Impact of a Corporate Culture of Sustainability on Corporate Behavior and Performance, Harvard Business School  P a s t   p e r f o r m a n c e   i s   n o t   i n d i c a t i v e   o f   f u t u r e   r e s u l t s .  Doug  Jay  Johny  $6.6 Trillion  2003  2005  2007  2010  2012  2014  N o t e ; Source: US SIF  S u s t a i n a b l e   A s s e t s   U n d e r   P r o f e s s i o n a l   M a n a g e m e n t   i n   t h e   U n i t e d   S t a t e s .  Bringing sustainable investing mainstream  Globally diversified  Low-cost  Value-based   SEC Registered Investment Advisor   Private beta live   ",19.8,pos,test
everbill,"Harald Trautsch         Harald Trautsch          SAP for Startups and SMBs  Harald Trautsch          Harald Trautsch          Estimates     Invoices      Inventory     Payments     Statistics  Suppliers  Company  Accountant  Customers  Harald Trautsch          Traction  3,500 trial users  650 paying users  $120,000 annual revenue  Harald Trautsch          Conversion  34%  3x  12%   Oct  Nov  Dec  Competitors  everbill  Harald Trautsch          Since we started...  280,000 invoices  $300,000,000 billed  Harald Trautsch          Growth Strategy  Resellers  Harald Trautsch          Harald  CEO  Michael  COO  Robert  CTO  Gerald  CMO  $500,000  SaaS, enterprise software,   B2B partnerships with banks and telcos   ",0.05,neg,test
faception,"  Source and credit:   1  PARIS NOVEMBER 2015 ATTACKS  Terrorists in HLS Database    Source:   2  CLASSIFIED 9 OF THE 11 TERRORISTS  POTENTIAL TERRORISTS   Source:   Proprietary and Confidential  3    $750K Purchase Order  Source:   4  OUR FACE REFLECTS OUR PERSONALITY    Source:   5  HOW ARE WE DIFFERENT?    Source:   6    2.5  HIGH IQ  -5  ////////////////////////  /////////////////////////  -5  -4  EXTROVERT  -5  ////////////////////////  /////////////////////////  -5  1  BRAND PROMOTER  -5  ////////////////////////  /////////////////////////  -5  Source:   7  8  FIELD TESTED & APPROVED    500 APPLICATION TEST   93% ACCURACY (25/27)  500 POKER TOURNAMENT  PREDICTED 2 OUT OF 3 WINNERS  9  WE HAVE A WORLD-CLASS TEAM OF SEASONED EXPERTS    SHAI GILBOA   CEO,  CO-FOUNDER  6 start-up, 2 exits  ITZIK WILF, Ph.D.  CTO,  CO-FOUNDER  32 years computer vision   & machine learning  DAVID GAVRIEL CHIEF PROFILER  CO-FOUNDER  30 years non-verbal   communication expert   Ron BAR  VP PRODUCT  & MARKETING  17+ years product,  strategy,  marketing  HAGAI ONN   R&D DIRECTOR 17+ years Real- Time & Web   Dr. MICHAL KOSINSKI    Researcher  Stanford Professor  Psychology and  organizational  behavior expert  ENTREPENEUR  INNOVATOR  COMMUNICATOR  HIGH IQ  TECHNOLOGIST  RESEARCHER  10    11  ",0.625,neg,test
factoryfour,"FactoryFour  Make manufacturing automation  easy, powerful, and affordable   |    Click	to	add	title  • Click	to	add	text  Don’t Worry  Problem   |    Problem   |    Problem   |    Problem   |    High Rates  of Error  Long Turn- Around Times  Difficulty Scaling   Production  Solution   |    Automated Manufacturing Platform  Connect with IOT  Automate production   processes  Reduce lead time Eliminate error  Traction   |    $372K ARR in only 6 months  $2MM  Qualified Pipeline  SEED ROUND CLOSED  PARTNERS  Led by Refactor Capital  FactoryFour  Creating the Internet of   Manufacturing    714 623 3711  ",8,pos,test
fanatiz,"Latin America’s Netflix for live sports  200M+ LATAM fans  desperate for sports content  $10Bn TAM by 2025  Anywhere, anytime - $9.99 a month  Latin America’s leading soccer leagues    Most loved soccer clubs  Key stakeholders  Traction has exceeded our expectations    Growing at 30% MoM  40k+ registered users  80+ countries     Strategy to succeed    Content  Negotiating 150+ new content licenses  Distribution  Closing telco distribution agreements to  reach 200M clients across LATAM  Funding  Raising Series A to accelerate growth  and leverage first-mover advantage  Fanatiz has assembled a world class team    Matias Rivera CEO  David Belmar Chief Content Officer  Raul Rivera Chief Strategy Officer  4 successful ventures CS Engineer  21 years of senior media  experience  Founding Partner of BCG  LATAM  The World’s Largest Stadium™  Growing 30% MoM  $10 Bn TAM  Right team to make it happen    ",17,pos,test
fanstream,   Fan Driven Sports Radio      BACK IN THE DAY...  Now…                                                                  (Keep your eyes on the game Hova)  Fan Stream: Live Game Action      Live Audio  Live Video  NFL Games     180 minutes long   20 minutes of action  365 Day Engagement        Hosted conversations   Reputation system   Identify key fans  Team   Founded company in community engagement space. Acquired.     Jeff Harris  Joe Geraghty      Joseph Geraghty   Jeff Harris   ,0.125,neg,test
feesheh,"        The Online !  Destination for Arab Musicians         #1   on Google Today        1  Because we solve a problem..  ?        Options to buy a musical instrument in MENA are..  1  2  Search in fragmented shops  Not accessible   Go online to one of the big players in US & Europe   Not accessible        Why online big players fail to serve the MENA market..   Only 20% in MENA   use credit cards to buy online  Restricted from shipping brands  When a brand has distribution in MENA  Shipping is very expensive  and takes forever  Language   barrier        This is where we come in.        The go-to destination  Tailored to Arab musicians   Arab & Western   Instruments  Option to pay   Cash on Delivery  Fast delivery   2-3 days  Supported by  Arab musicians        This is why our customers love us.  35%	  35%  Recurring Recurring  Customers  +  +  They come again..  to upgrade,   buy a totally    different instrument,  or get accessories         300+ million population Over 50% of which is  under the age 25        Now in 2 markets   Scalable Supply Chain Automation  Locally sourced  Drop Shipping Logistics Control        Team On A Mission   Nur Alfayez   Co-Founder & CEO  Fahed Farraj   Co-Founder & COO  Farah Alfayez   Distribution Manager   Content Manager   Logistics Manager   Ahmad Alikaj   Enad Farraj           ",0.301,neg,train
femeninas,        One of the  Most visited  websites for  fashion &  women in  Spanish  500K Visitors   per month        Top fashion  brands are   working with us  ●Advertising ●Community  engagement ●Market research        200MM women   Europe  across the   Americas and   Under served  Great   Opportunity!        3.62B$ – 2012 7.68B$ – 2016  Online advertising spending  in Latin America from 2010 to 2016  (in billion U.S. dollars)        Top products on-line sales in LatAm  CARS  COMPUTERS  COSMETICS & BEAUTY $ 70B  LUXURY  GOODS $ 12B  Most Growing: Cosmetics & Beauty #4 market will surpass US to become #3        /  They care a  lot about   their look  Spending hours researching online for  fashion and beauty tips        My brand partners and I have a Vision for  the Spanish speaking woman        Scalable crowd sourced content platform  for beauty tips and fashion looks        For All  Spanish Speaking Women        Are you in?                  ,0.025,neg,train
